;when;super_hero_group;tracking;place;tracking_times;crystal_type;;human_behavior_report;human_measure;crystal_weight;expected_factor_x;previous_factor_x;first_factor_x;expected_final_factor_x;final_factor_x;previous_adamantium;;etherium_before_start;expected_start;start_process;start_subprocess1;start_critical_subprocess1;predicted_process_end;process_end;subprocess1_end;reported_on_tower;opened;chemical_x;raw_kryptonite;argon;pure_seastone;crystal_supergroup;Cycle;groups
81;13/12/2019;C;50871;2;1;group 198;9;4;750;341.7492;1625;1618.099976;1593.599976;1589;1586.900024;0.0244;1593.599976;;13/12/2019 06:46;13/12/2019 06:56;13/12/2019 07:03;;13/12/2019 07:35;13/12/2019 07:44;13/12/2019 07:40;13/12/2019 07:55;13/12/2019 08:04;37.41666667;;201.2756958;333.3;0;1ª;12
82;13/12/2019;B;551901;2;2;group 198;19;3;680;356.2977;1629;1571.490428;1563.400024;1573;1574.800049;0.0313;1563.400024;;13/12/2019 07:40;13/12/2019 08:01;13/12/2019 08:07;;13/12/2019 08:30;13/12/2019 08:44;13/12/2019 08:43;13/12/2019 08:55;13/12/2019 09:00;36;445;413.5498657;580.75;0;1ª;12
83;13/12/2019;B;50921;2;1;group 70;18;3;650;;1626;1603.599976;1591.699951;1564;1562;0.0295;1591.699951;;13/12/2019 12:33;13/12/2019 12:29;13/12/2019 12:35;;;13/12/2019 13:14;13/12/2019 13:02;13/12/2019 14:46;13/12/2019 14:59;26.7;;0;40.4;0;1ª;12
84;13/12/2019;B;50921;2;2;group 70;18;3;640;329.8934;1626;1574.599976;1546.599976;1560;1560;0.0295;1546.599976;;13/12/2019 13:29;13/12/2019 13:39;13/12/2019 13:43;;13/12/2019 14:17;13/12/2019 14:40;13/12/2019 14:30;13/12/2019 14:46;13/12/2019 14:59;46.81666667;500;519.430481;415.11;0;1ª;12
85;13/12/2019;B;50941;2;1;group 70;19;4;670;354.501;1619;1631.599976;1595.599976;1556;1564.400024;0.0236;1595.599976;;13/12/2019 15:14;13/12/2019 15:28;13/12/2019 15:30;;13/12/2019 15:52;13/12/2019 16:09;13/12/2019 16:01;13/12/2019 16:17;13/12/2019 17:00;31.26666667;5402;0;38.38;0;1ª;12
86;13/12/2019;B;50961;2;1;group 70;18;4;550;339.501;1601;1588.800049;1586.300049;1547;1555.599976;0.0151;1586.300049;;13/12/2019 17:24;13/12/2019 17:27;13/12/2019 17:31;;13/12/2019 18:08;13/12/2019 18:04;13/12/2019 17:52;13/12/2019 18:10;13/12/2019 18:14;21.13333333;2009;0;74.74;0;1ª;12
87;13/12/2019;B;50981;2;1;group 70;8;3;830;339.095;1614;1607.599976;1585.400024;1550;1560.099976;0.0168;1585.400024;;13/12/2019 19:30;13/12/2019 19:29;13/12/2019 19:34;;13/12/2019 20:07;13/12/2019 20:12;13/12/2019 20:04;13/12/2019 20:18;13/12/2019 20:25;29.98333333;1803;0;80.8;0;1ª;12
88;13/12/2019;C;51001;2;1;group 70;13;3;710;327.2264;1616;1593.400024;1589.699951;1554;1561.599976;0.0322;1589.699951;;13/12/2019 21:33;13/12/2019 21:41;13/12/2019 21:46;;13/12/2019 22:19;13/12/2019 22:10;13/12/2019 22:02;13/12/2019 22:24;13/12/2019 22:40;15.66666667;912;0;28.28;0;1ª;12
89;13/12/2019;C;552021;2;1;group 70;19;2;980;324.603;1629;1626.199951;1610.599976;1555;1565.199951;0.057;1610.599976;;13/12/2019 22:56;13/12/2019 22:48;13/12/2019 22:53;;13/12/2019 23:34;13/12/2019 23:38;13/12/2019 23:27;13/12/2019 23:44;13/12/2019 23:49;34.86666667;3963;128.8359375;27.27;0;1ª;12
90;14/12/2019;C;552041;2;1;group 198;8;2;810;336.7636;1657;1652.300049;1619.5;1582;1597.900024;0.294;1619.5;;14/12/2019 01:04;14/12/2019 01:03;14/12/2019 01:09;;14/12/2019 02:05;14/12/2019 01:37;14/12/2019 01:35;14/12/2019 02:02;14/12/2019 02:31;25.86666667;;0;478.74;0;1ª;12
91;14/12/2019;C;51061;2;1;group 183;17;3;560;356.4588;1663;1624.300049;1599.099976;1603;1612.5;0.242;1599.099976;869.5999756;14/12/2019 04:09;14/12/2019 04:07;14/12/2019 04:13;;14/12/2019 05:10;14/12/2019 04:51;14/12/2019 04:51;14/12/2019 05:03;14/12/2019 05:50;37.96666667;;301.407959;779.72;1;1ª;12
92;14/12/2019;C;552071;2;1;group 198;8;3;580;358.4822;1628;1609.900024;1595.699951;1580;1580.699951;0.0344;1595.699951;;14/12/2019 05:08;14/12/2019 05:05;14/12/2019 05:10;;14/12/2019 05:42;14/12/2019 05:24;14/12/2019 05:19;14/12/2019 05:44;14/12/2019 06:22;9.18333333;;0;36.36;0;1ª;12
93;14/12/2019;C;51081;2;1;group 183;2;4;440;341.4203;1633;1578.599976;1563.099976;1578;1575.5;0.251;1563.099976;763.0999756;14/12/2019 06:36;14/12/2019 06:38;14/12/2019 06:43;;14/12/2019 07:18;14/12/2019 07:28;14/12/2019 07:24;14/12/2019 07:33;14/12/2019 07:42;41.6;;346.9350281;651.45;1;1ª;12
94;14/12/2019;D;51101;2;1;group 183;16;1;740;326.7359;1663;1641.699951;1596.800049;1583;1589.099976;0.332;1596.800049;450.7000122;14/12/2019 08:33;14/12/2019 08:37;14/12/2019 08:42;;14/12/2019 09:30;14/12/2019 09:14;14/12/2019 09:10;14/12/2019 09:32;14/12/2019 09:39;27.68333333;;0;428.24;1;1ª;12
95;14/12/2019;D;51141;2;1;group 183;19;3;870;338.5335;1649;1600.900024;1579.800049;1589;1586.900024;0.253;1579.800049;646.9000244;14/12/2019 13:18;14/12/2019 13:13;14/12/2019 13:19;;14/12/2019 14:02;14/12/2019 14:01;14/12/2019 13:59;14/12/2019 14:10;14/12/2019 14:26;39.91666667;;242.7306976;699.93;1;1ª;12
96;14/12/2019;D;51161;2;1;group 151;18;3;540;338.2838;1640;1618.400024;1595.099976;1586;1585.599976;0.269;1595.099976;266.6000061;14/12/2019 15:17;14/12/2019 15:22;14/12/2019 15:27;;14/12/2019 16:02;14/12/2019 16:11;14/12/2019 16:09;14/12/2019 16:19;14/12/2019 16:29;41.88333333;;121.1493912;488.84;0;1ª;12
97;14/12/2019;D;51181;2;1;group 152;2;4;700;323.2635;1652;1664.699951;1646.5;1598;1603;0.28;1646.5;456;14/12/2019 17:36;14/12/2019 17:34;14/12/2019 17:39;;14/12/2019 18:14;14/12/2019 18:22;14/12/2019 18:19;;;40.05;4524;0;437.33;0;1ª;12
98;14/12/2019;B;552171;2;2;group 154;17;2;730;;1681;1607;1575.400024;1601;1619.800049;0.209;1575.400024;6.31600046;14/12/2019 20:26;14/12/2019 20:34;14/12/2019 20:39;;;14/12/2019 21:10;14/12/2019 21:06;15/12/2019 00:20;15/12/2019 00:27;27.46666667;;582.6219482;865.57;0;1ª;12
99;14/12/2019;B;552171;2;3;group 154;17;3;690;342.9628;1681;1619.800049;1571.300049;1594;1594.099976;0.209;1571.300049;;14/12/2019 23:16;14/12/2019 23:17;14/12/2019 23:23;;14/12/2019 23:57;15/12/2019 00:11;15/12/2019 00:10;15/12/2019 00:20;15/12/2019 00:27;47.5;;531.3794556;696.9;0;1ª;12
100;15/12/2019;B;552221;2;1;group 154;19;4;980;333.0466;1634;1618.599976;1593;1579;1583.5;0.305;1593;461.3999939;15/12/2019 01:27;15/12/2019 01:24;15/12/2019 01:27;;15/12/2019 02:04;15/12/2019 02:08;15/12/2019 02:08;15/12/2019 02:19;15/12/2019 02:27;40.71666667;533;94.94353485;424.2;0;1ª;12
101;15/12/2019;B;552241;2;1;group 192;18;3;530;336.5868;1617;1613.900024;1594;1578;1579.900024;0.0181;1594;12.06999969;15/12/2019 03:54;15/12/2019 03:56;15/12/2019 04:00;;15/12/2019 04:28;15/12/2019 04:32;15/12/2019 04:31;15/12/2019 04:56;15/12/2019 05:15;31.08333333;;172.048523;291.89;0;1ª;12
102;15/12/2019;B;552251;2;1;group 152;13;4;680;349.0472;1657;1621.199951;1597.800049;1600;1601.199951;0.275;1597.800049;693.7999878;15/12/2019 04:49;15/12/2019 04:54;15/12/2019 04:58;;15/12/2019 05:44;15/12/2019 05:42;15/12/2019 05:39;15/12/2019 06:15;15/12/2019 06:25;40.65;;207.8312531;601.96;0;1ª;12
103;15/12/2019;B;552271;2;1;group 152;2;4;530;340.8903;1641;1621.599976;1599.800049;1588;1588.599976;0.246;1599.800049;503.2999878;15/12/2019 06:37;15/12/2019 06:36;15/12/2019 06:39;;15/12/2019 07:16;15/12/2019 07:19;15/12/2019 07:12;15/12/2019 07:29;15/12/2019 08:04;32.4;1707;148.480011;486.82;0;1ª;12
104;15/12/2019;D;51311;2;1;group 153;11;4;520;340.435;1656;1674.800049;1645.199951;1597;1605.300049;0.22;1645.199951;265.5;15/12/2019 08:23;15/12/2019 08:22;15/12/2019 08:27;;15/12/2019 09:12;15/12/2019 09:08;15/12/2019 09:06;15/12/2019 09:18;15/12/2019 10:14;39.05;4895;0;356.53;0;1ª;12
105;15/12/2019;D;51331;2;1;group 153;2;3;490;342.5636;1655;1642.699951;1615.099976;1589;1592.199951;0.329;1615.099976;304.7000122;15/12/2019 10:40;15/12/2019 10:38;15/12/2019 10:44;;15/12/2019 11:20;15/12/2019 11:28;15/12/2019 11:22;15/12/2019 11:36;15/12/2019 11:59;38.73333333;1994;0;340.37;0;1ª;12
106;15/12/2019;D;51351;2;1;group 203;19;3;820;339.495;1628;1640;1608.199951;1565;1570;0.059;1608.199951;;15/12/2019 13:43;15/12/2019 13:42;15/12/2019 13:47;;15/12/2019 14:26;15/12/2019 14:25;15/12/2019 14:14;;;27.15;3006;101.4557495;;0;1ª;12
107;15/12/2019;D;51361;2;2;group 203;2;4;450;346.1632;1612;1551;1566.5;1554;1562;0.0181;1566.5;;15/12/2019 14:40;15/12/2019 15:39;15/12/2019 15:42;;15/12/2019 17:05;15/12/2019 16:40;15/12/2019 16:31;15/12/2019 16:52;15/12/2019 17:05;48.85;;683.577301;555.5;0;1ª;12
108;15/12/2019;D;51381;2;1;group 203;11;1;460;336.8342;1664;1612.699951;1563;1543;1557.599976;0.038;1563;;15/12/2019 17:20;15/12/2019 17:19;15/12/2019 17:23;;15/12/2019 17:45;15/12/2019 17:43;15/12/2019 17:36;15/12/2019 17:51;15/12/2019 17:57;12.98333333;506;0;;0;1ª;12
109;15/12/2019;D;552341;2;2;group 203;18;4;470;352.5468;1606;1556;1538.900024;1540;1553.099976;0.0497;1538.900024;;15/12/2019 16:44;15/12/2019 17:50;15/12/2019 17:54;;15/12/2019 18:31;15/12/2019 18:36;15/12/2019 18:28;15/12/2019 18:41;15/12/2019 18:47;33.95;;331.2717919;393.9;0;1ª;12
110;15/12/2019;D;51391;2;2;group 203;10;1;750;341.4299;1638;1615.300049;1561.800049;1546;1556.400024;0.0445;1561.800049;;15/12/2019 18:36;15/12/2019 18:42;15/12/2019 18:47;;15/12/2019 19:20;15/12/2019 19:11;15/12/2019 18:59;15/12/2019 19:21;15/12/2019 19:40;11.61666667;;0;;0;1ª;12
111;15/12/2019;D;51401;2;2;group 203;2;4;650;331.9871;1603;1627.199951;1588.300049;1541;1554.199951;0.0143;1588.300049;;15/12/2019 19:26;15/12/2019 19:27;15/12/2019 19:32;;15/12/2019 20:19;15/12/2019 20:15;15/12/2019 20:07;15/12/2019 20:24;15/12/2019 20:33;34.73333333;4452;0;112.11;0;1ª;12
112;15/12/2019;B;51411;2;2;group 203;13;4;810;342.5135;1601;1597.900024;1560.099976;1541;1550.699951;0.0241;1560.099976;;15/12/2019 20:30;15/12/2019 20:33;15/12/2019 20:38;;15/12/2019 21:11;15/12/2019 21:09;15/12/2019 21:01;15/12/2019 21:15;15/12/2019 21:25;22.3;;0;28.28;0;1ª;12
113;15/12/2019;B;51421;2;1;group 203;16;2;570;352.1565;1619;1601.800049;1575.800049;1541;1551.199951;0.0083;1575.800049;;15/12/2019 21:19;15/12/2019 21:22;15/12/2019 21:27;;15/12/2019 22:01;15/12/2019 22:07;15/12/2019 22:01;15/12/2019 22:13;15/12/2019 22:19;33.36666667;297;171.8216081;240.38;0;1ª;12
114;15/12/2019;B;51431;2;1;group 203;9;3;680;355.4303;1605;1604.599976;1566.199951;1541;1556.599976;0.0292;1566.199951;;15/12/2019 22:14;15/12/2019 22:16;15/12/2019 22:21;;15/12/2019 22:54;15/12/2019 22:44;15/12/2019 22:36;15/12/2019 22:49;15/12/2019 23:11;15.25;945;0;;0;1ª;12
115;15/12/2019;B;51441;2;1;group 203;2;3;740;324.4663;1599;1588.900024;1558.900024;1541;1550.599976;0.0453;1558.900024;;15/12/2019 23:25;15/12/2019 23:18;15/12/2019 23:24;;15/12/2019 23:55;15/12/2019 23:51;15/12/2019 23:44;15/12/2019 23:57;16/12/2019 00:01;20.35;1100;71.78249719;;0;1ª;12
116;16/12/2019;B;51451;2;1;group 203;18;3;630;342.2308;1607;1597.800049;1561;1543;1551;0.0295;1561;;16/12/2019 00:00;16/12/2019 00:10;16/12/2019 00:16;;16/12/2019 00:48;16/12/2019 00:34;16/12/2019 00:27;16/12/2019 00:43;16/12/2019 00:53;11.21666667;794;0;22.22;0;1ª;12
117;16/12/2019;B;51461;2;1;group 203;16;3;550;351.5269;1606;1601.5;1575.400024;1542;1558.400024;0.0372;1575.400024;;16/12/2019 00:53;16/12/2019 00:51;16/12/2019 00:57;;16/12/2019 01:29;16/12/2019 01:18;16/12/2019 01:11;16/12/2019 01:24;16/12/2019 01:47;14.6;2015;0;;0;1ª;12
118;16/12/2019;B;51471;2;1;group 203;11;2;560;330.2954;1622;1597.900024;1559.5;1547;1561.300049;0.0433;1559.5;;16/12/2019 01:40;16/12/2019 01:37;16/12/2019 01:42;;16/12/2019 02:15;16/12/2019 02:02;16/12/2019 01:55;16/12/2019 02:10;16/12/2019 02:39;12.85;;61.79070648;;0;1ª;12
119;16/12/2019;B;51481;2;1;group 203;13;4;700;355.209;1602;1614.699951;1579.800049;1541;1555.699951;0.0223;1579.800049;;16/12/2019 02:32;16/12/2019 02:27;16/12/2019 02:33;;16/12/2019 03:05;16/12/2019 03:04;16/12/2019 02:57;16/12/2019 03:11;16/12/2019 03:27;23.08333333;4615;0;46.46;0;1ª;12
120;16/12/2019;B;51491;2;1;group 203;10;2;710;352.9536;1617;1611.099976;1575.099976;1542;1553;0.0447;1575.099976;;16/12/2019 03:27;16/12/2019 03:26;16/12/2019 03:32;;16/12/2019 04:04;16/12/2019 04:03;16/12/2019 03:56;16/12/2019 04:09;16/12/2019 04:20;23.43333333;2888;71.80390394;;0;1ª;12
121;16/12/2019;B;51501;2;1;group 203;9;4;730;350.9252;1600;1595.5;1565.900024;1540;1553.099976;0.0393;1565.900024;;16/12/2019 04:22;16/12/2019 04:20;16/12/2019 04:32;;16/12/2019 05:00;16/12/2019 04:54;16/12/2019 04:47;16/12/2019 05:00;16/12/2019 05:11;14.61666667;1321;0;;0;1ª;12
122;16/12/2019;B;51511;2;1;group 203;11;3;560;331.371;1604;1588.199951;1563.300049;1543;1555.099976;0.052;1563.300049;;16/12/2019 05:16;16/12/2019 05:13;16/12/2019 05:17;;16/12/2019 05:54;16/12/2019 05:44;16/12/2019 05:37;16/12/2019 05:50;16/12/2019 06:03;19.9;536;111.2555595;;0;1ª;12
123;16/12/2019;B;51521;2;1;group 203;13;3;620;360.2269;1607;1593.5;1559.199951;1543;1552.099976;0.0363;1559.199951;;16/12/2019 05:58;16/12/2019 05:58;16/12/2019 06:03;;16/12/2019 06:43;16/12/2019 06:27;16/12/2019 06:19;16/12/2019 06:34;16/12/2019 06:53;15.6;;0;;0;1ª;12
124;16/12/2019;A;51601;2;1;group 178;17;3;880;328.052;1633;1636.699951;1603.099976;1574;1587.300049;0.0273;1603.099976;;16/12/2019 15:19;16/12/2019 15:23;16/12/2019 15:28;;16/12/2019 15:57;16/12/2019 15:48;16/12/2019 15:41;16/12/2019 16:09;16/12/2019 16:14;13.21666667;1512;0;43.43;0;1ª;12
125;16/12/2019;A;51621;2;1;group 179;2;3;520;342.447;1636;1624.5;1597.699951;1569;1579.199951;0.0301;1597.699951;;16/12/2019 17:16;16/12/2019 17:17;16/12/2019 17:19;;16/12/2019 17:58;16/12/2019 17:46;16/12/2019 17:39;16/12/2019 18:00;16/12/2019 18:10;20.18333333;1242;0;32.32;0;1ª;12
126;16/12/2019;A;552571;2;1;group 204;9;4;1020;;1628;1625.800049;;1590;;0.055;;;16/12/2019 18:47;16/12/2019 18:42;;;;16/12/2019 18:47;;;;;;0;;0;1ª;12
127;16/12/2019;A;552571;2;2;group 204;9;4;1020;322.0482;1628;1611;1592.300049;1587;1593.199951;0.055;1592.300049;;16/12/2019 18:47;16/12/2019 18:53;16/12/2019 18:55;;16/12/2019 19:25;16/12/2019 19:30;16/12/2019 19:30;16/12/2019 19:43;16/12/2019 19:49;35.08333333;;201.9647106;234.32;0;1ª;12
128;16/12/2019;D;51651;2;1;group 113;2;4;470;339.2456;1645;1636.5;1602.300049;1587;1590.5;0.0209;1602.300049;;16/12/2019 20:43;16/12/2019 20:44;16/12/2019 20:49;;16/12/2019 21:15;16/12/2019 21:13;16/12/2019 21:10;16/12/2019 21:21;16/12/2019 21:45;20.96666667;;0;81.81;0;1ª;12
129;17/12/2019;D;51711;2;1;group 203;9;4;830;344.9133;1622;1629.800049;1592.699951;1563;1565;0.0326;1592.699951;;17/12/2019 04:42;17/12/2019 04:48;17/12/2019 04:53;;17/12/2019 05:26;17/12/2019 05:23;17/12/2019 05:13;17/12/2019 05:42;17/12/2019 06:18;19.66666667;1942;0;8.08;0;1ª;12
130;17/12/2019;A;51851;2;1;group 204;11;3;540;338.8096;1614;1628.300049;1610.599976;1580;1584.699951;0.0287;1610.599976;;17/12/2019 17:49;17/12/2019 17:45;17/12/2019 17:50;;17/12/2019 18:21;17/12/2019 18:13;17/12/2019 18:12;17/12/2019 18:46;17/12/2019 19:01;22.88333333;;0;296.94;0;1ª;12
131;18/12/2019;C;552871;2;1;group 204;2;3;730;324.8377;1657;1656.800049;1620.300049;1593;1604.699951;0.0236;1620.300049;;18/12/2019 10:25;18/12/2019 10:26;18/12/2019 10:30;;18/12/2019 11:15;18/12/2019 10:46;18/12/2019 10:45;18/12/2019 11:22;18/12/2019 11:45;15.26666667;;0;105.04;0;1ª;12
132;18/12/2019;C;52031;2;1;group 203;11;1;440;346.1887;1632;1608.199951;1580.199951;1548;1553;0.0481;1580.199951;;18/12/2019 13:43;18/12/2019 13:51;18/12/2019 13:55;;18/12/2019 14:29;18/12/2019 14:41;18/12/2019 14:31;18/12/2019 14:48;18/12/2019 14:59;36.1;;329.1820374;214.12;0;1ª;12
133;18/12/2019;C;52051;2;1;group 203;13;3;860;334.2923;1603;1602.800049;1578;1542;1556;0.055;1578;;18/12/2019 15:52;18/12/2019 16:01;18/12/2019 16:03;;18/12/2019 16:39;18/12/2019 16:34;18/12/2019 16:25;18/12/2019 16:38;18/12/2019 16:44;22.15;1015;102.0684128;;0;1ª;12
134;18/12/2019;C;52071;2;1;group 203;11;3;590;344.0189;1609;1591.699951;1578.300049;1545;1550.599976;0.0234;1578.300049;;18/12/2019 17:28;18/12/2019 17:30;18/12/2019 17:34;;18/12/2019 18:08;18/12/2019 18:01;18/12/2019 17:48;18/12/2019 18:09;18/12/2019 18:30;13.86666667;;0;39.39;0;1ª;12
135;18/12/2019;C;52091;2;1;group 203;6;4;610;326.7283;1603;1595.900024;1590.199951;1543;1555;0.0312;1590.199951;;18/12/2019 19:34;18/12/2019 19:30;18/12/2019 19:35;;18/12/2019 20:08;18/12/2019 19:54;18/12/2019 19:47;18/12/2019 20:05;18/12/2019 20:12;11.28333333;;0;39.39;0;1ª;12
136;18/12/2019;A;52121;2;1;group 175;13;4;970;333.8733;1623;1608.699951;;1576;;0.0239;;;18/12/2019 23:21;18/12/2019 23:21;18/12/2019 23:35;;18/12/2019 23:53;18/12/2019 23:46;18/12/2019 23:46;19/12/2019 01:15;19/12/2019 01:30;10.9;;0;;0;1ª;12
137;19/12/2019;A;52131;2;1;group 175;19;2;820;343.5641;1629;1602.5;1561.5;1564;1569.400024;0.0275;1561.5;;19/12/2019 01:04;19/12/2019 01:07;19/12/2019 01:10;;19/12/2019 01:50;19/12/2019 01:52;19/12/2019 01:50;19/12/2019 02:01;19/12/2019 02:26;39.8;621;562.5031128;524.19;0;1ª;12
138;19/12/2019;A;553001;2;1;group 204;6;1;610;325.5185;1653;1576.800049;1549.300049;1584;1581.6;0.082;1549.300049;;19/12/2019 02:52;19/12/2019 02:53;19/12/2019 02:57;;19/12/2019 03:56;19/12/2019 04:03;19/12/2019 04:01;19/12/2019 04:14;19/12/2019 04:24;63.76666667;1502;879.8151856;864.56;0;1ª;12
139;19/12/2019;A;52191;2;1;group 173;6;3;560;330.8868;1606;1634.099976;1592.599976;1568;1571.900024;0.05;1592.599976;;19/12/2019 06:57;19/12/2019 07:03;19/12/2019 07:07;;19/12/2019 07:47;19/12/2019 07:35;19/12/2019 07:30;19/12/2019 07:49;19/12/2019 08:18;23.08333333;;119.2671738;68.68;0;1ª;12
140;19/12/2019;C;52211;2;1;group 204;17;2;720;;1626;1652.099976;1620.5;1577;1620.5;0.058;1620.5;;19/12/2019 08:28;19/12/2019 08:33;19/12/2019 08:41;;;19/12/2019 08:44;19/12/2019 08:44;19/12/2019 11:50;19/12/2019 11:56;3.01666667;;47.58251953;;0;1ª;12
141;19/12/2019;C;52211;2;2;group 204;17;3;720;337.3546;1626;1620.5;1560.800049;1571;1565.699951;0.058;1560.800049;;19/12/2019 10:22;19/12/2019 10:37;19/12/2019 10:38;;19/12/2019 11:14;19/12/2019 11:40;19/12/2019 11:40;19/12/2019 11:50;19/12/2019 11:56;61.71666667;;554.1806641;569.64;0;1ª;12
142;19/12/2019;C;52231;2;1;group 204;6;3;610;326.6721;1627;1616.599976;1568.400024;1572;1582;0.0201;1568.400024;;19/12/2019 12:17;19/12/2019 12:23;19/12/2019 12:29;;19/12/2019 12:49;19/12/2019 13:11;19/12/2019 13:10;19/12/2019 13:21;19/12/2019 13:28;41.63333333;515;401.6056213;558.53;0;1ª;12
143;19/12/2019;C;52251;2;1;group 204;12;2;680;346.6005;1645;1639.400024;1601;1580;1586.400024;0.0112;1601;;19/12/2019 13:47;19/12/2019 13:47;19/12/2019 13:49;;19/12/2019 14:19;19/12/2019 14:17;19/12/2019 14:15;19/12/2019 14:30;19/12/2019 14:50;26.5;;171.4950714;380.77;0;1ª;12
144;19/12/2019;C;52271;2;1;group 204;17;3;720;338.0308;1625;1627.699951;1593.099976;1578;1585.400024;0.0277;1593.099976;;19/12/2019 15:01;19/12/2019 14:59;19/12/2019 15:00;;19/12/2019 15:42;19/12/2019 15:35;19/12/2019 15:34;19/12/2019 15:58;19/12/2019 16:12;33.56666667;558;201.4723511;337.34;0;1ª;12
145;19/12/2019;C;52301;2;1;group 204;12;3;700;344.4244;1620;1636.199951;1611.900024;1578;1586.5;0.0366;1611.900024;;19/12/2019 17:01;19/12/2019 17:06;19/12/2019 17:11;;19/12/2019 17:51;19/12/2019 17:32;19/12/2019 17:31;19/12/2019 18:05;19/12/2019 18:25;20.01666667;815;0;106.05;0;1ª;12
146;19/12/2019;C;553041;2;1;group 204;11;3;890;340.4048;1627;1608.900024;1589.300049;1582;1587.400024;0.0192;1589.300049;;19/12/2019 17:46;19/12/2019 17:46;19/12/2019 17:50;;19/12/2019 18:18;19/12/2019 18:27;19/12/2019 18:27;19/12/2019 18:49;19/12/2019 19:08;36.33333333;733;301.7487793;475.71;0;1ª;12
147;20/12/2019;B;52441;2;1;group 203;6;3;570;334.7332;1621;1611.199951;1572;1562;1563;0.0326;1572;3.9;20/12/2019 13:09;20/12/2019 13:06;20/12/2019 13:28;;20/12/2019 14:02;20/12/2019 14:06;20/12/2019 13:58;20/12/2019 14:13;20/12/2019 14:33;30.06666667;;224.1085358;212.1;0;1ª;12
148;20/12/2019;B;52471;2;1;group 203;18;1;510;357.822;1622;1603.199951;1577.199951;1545;1552.699951;0.0291;1577.199951;;20/12/2019 16:37;20/12/2019 16:38;20/12/2019 16:42;;20/12/2019 17:08;20/12/2019 17:08;20/12/2019 17:00;20/12/2019 17:15;20/12/2019 17:21;17.81666667;1100;0;;0;1ª;12
0;01/07/2020;C;83191;2;1;group 67;13;4;670;;1658;1630.300049;1601.400024;1600;1572.300049;0.238;1601.400024;998;01/07/2020 04:10;01/07/2020 04:16;01/07/2020 04:20;01/07/2020 04:32;;01/07/2020 05:40;01/07/2020 05:40;01/07/2020 07:37;44013.34219;79.45;;432.8440704;;1;2ª;13
1;01/07/2020;C;83201;2;1;group 67;16;4;680;347.9759;1641;1624;;1588;;0.297;;;01/07/2020 07:24;01/07/2020 07:30;;;01/07/2020 08:04;01/07/2020 07:33;;;;;;0;;1;2ª;13
2;01/07/2020;D;83211;2;1;group 67;20;1;600;346.439;1683;1634.099976;1594.800049;1597;1607.900024;0.0068;1594.800049;801.2000122;01/07/2020 08:31;01/07/2020 08:38;01/07/2020 08:41;01/07/2020 08:54;01/07/2020 09:40;01/07/2020 09:32;01/07/2020 09:27;01/07/2020 09:53;44013.42488;45.45;;281.3636169;792.85;1;2ª;13
3;01/07/2020;D;83231;2;1;group 67;13;3;740;347.7561;1656;1638.900024;1599.099976;1587;1588.300049;0.267;1599.099976;568.7000122;01/07/2020 10:58;01/07/2020 11:08;01/07/2020 11:13;01/07/2020 11:24;01/07/2020 11:57;01/07/2020 12:03;01/07/2020 12:01;01/07/2020 12:11;01/07/2020 12:16;48.28333333;2217;151.158905;666.6;1;2ª;13
4;01/07/2020;D;83251;2;1;group 67;8;4;510;342.8444;1659;1616.300049;1586.300049;1597;1600.699951;0.288;1586.300049;913;01/07/2020 13:34;01/07/2020 13:32;01/07/2020 13:35;01/07/2020 13:46;01/07/2020 14:30;01/07/2020 14:32;01/07/2020 14:29;01/07/2020 15:06;01/07/2020 15:13;53.43333333;;378.4121704;838.3;1;2ª;13
5;01/07/2020;D;83271;2;1;group 67;1;1;560;355.4347;1674;1614;1579.099976;1610;1607.400024;0.279;1579.099976;680.7000122;01/07/2020 15:40;01/07/2020 15:45;01/07/2020 15:48;01/07/2020 15:54;01/07/2020 18:30;01/07/2020 16:32;01/07/2020 16:31;01/07/2020 18:31;01/07/2020 18:38;43.65;;663.831131;626.2;1;2ª;13
6;01/07/2020;D;83281;2;1;group 67;20;2;590;350.7635;1720;1615.300049;1549.099976;1581;1586.699951;0.314;1549.099976;277.5;01/07/2020 18:18;01/07/2020 18:16;01/07/2020 18:22;01/07/2020 18:38;01/07/2020 19:02;01/07/2020 19:16;01/07/2020 19:15;01/07/2020 19:24;01/07/2020 19:29;52.93333333;;584.5964356;1086.76;1;2ª;13
7;01/07/2020;B;83301;2;1;group 67;13;2;650;353.3525;1661;1620.599976;1591.400024;1583;1590.900024;0.271;1591.400024;818.2999878;01/07/2020 20:06;01/07/2020 20:04;01/07/2020 20:07;01/07/2020 20:17;01/07/2020 20:49;01/07/2020 20:56;01/07/2020 20:52;01/07/2020 21:02;01/07/2020 21:08;44.4;2694;289.4288025;770.63;1;2ª;13
8;01/07/2020;B;83341;2;1;group 67;20;2;650;347.0904;1665;1619.099976;1591.099976;1592;1595.599976;0.268;1591.099976;876.5;01/07/2020 23:13;01/07/2020 23:28;01/07/2020 23:31;01/07/2020 23:41;01/07/2020 23:53;02/07/2020 00:14;02/07/2020 00:10;02/07/2020 00:33;02/07/2020 00:52;39.43333333;1082;342.4738464;776.69;1;2ª;13
